Date,RW2,RW3/RW1
44045.99097,16.601,16.4466
44046.00139,16.4814,16.3325
44046.01181,16.3753,16.2292
44046.02222,16.2707,16.1301
44046.03264,16.1689,16.031
44046.04306,16.0602,15.9238
44046.05347,15.9543,15.8193
44046.06389,15.839,15.704
44046.07431,15.7318,15.6023
44046.08472,15.6517,15.5263
44046.09514,15.569,15.4436
44046.10556,15.4809,15.3582
44046.11597,15.3846,15.262
44046.12639,15.287,15.1671
44046.13681,15.1921,15.0696
44046.14722,15.0973,14.9747
44046.15764,15.0065,14.8881
44046.16806,14.9401,14.8257
44046.17847,14.8927,14.7784
44046.18889,14.8466,14.7296
44046.19931,14.7938,14.6768
44046.20972,14.718,14.601
44046.22014,14.6354,14.5197
44046.23056,14.5487,14.4344
44046.24097,14.4688,14.3546
44046.25139,14.3917,14.2788
44046.26181,14.3172,14.2097
44046.27222,14.2481,14.1407
44046.28264,14.1832,14.0758
44046.29306,14.1236,14.0176
44046.30347,14.0641,13.9607
44046.31389,14.0126,13.9106
44046.32431,13.9734,13.8701
44046.33472,13.9639,13.8389
44046.34514,14.0207,13.8592
44046.35556,14.0789,13.9052
44046.36597,14.1696,14
44046.37639,14.2847,14.1164
44046.38681,14.4092,14.2449
44046.39722,14.5622,14.3992
44046.40764,14.8399,14.6863
44046.41806,15.1393,14.9991
44046.42847,15.485,15.3541
44046.43889,15.8526,15.7352
44046.44931,16.2667,16.1763
44046.45972,16.7601,16.6913
44046.47014,17.1863,17.1269
44046.48056,17.6622,17.6122
44046.49097,18.0872,18.0452
44046.50139,18.5047,18.4681
44046.51181,18.7187,18.66
44046.52222,19.11,19.0678
44046.53264,19.3082,19.2355
44046.54306,19.4803,19.3979
44046.55347,19.5961,19.4985
44046.56389,19.7478,19.6446
44046.57431,19.8582,19.7315
44046.58472,19.937,19.7853
44046.59514,19.8734,19.7053
44046.60556,19.8196,19.6418
44046.61597,19.7837,19.5977
44046.62639,19.7478,19.5522
44046.63681,19.7271,19.5302
44046.64722,19.7188,19.5081
44046.65764,19.6843,19.4682
44046.66806,19.6223,19.4131
44046.67847,19.5437,19.3429
44046.68889,19.4555,19.2575
44046.69931,19.3646,19.1723
44046.70972,19.2792,19.0925
44046.72014,19.1815,18.9949
44046.73056,19.0729,18.8878
44046.74097,18.9658,18.7821
44046.75139,18.8683,18.6916
44046.76181,18.7735,18.6011
44046.77222,18.6816,18.5133
44046.78264,18.5993,18.4352
44046.79306,18.5267,18.3654
44046.80347,18.4595,18.3025
44046.81389,18.3993,18.245
44046.82431,18.3322,18.1793
44046.83472,18.2486,18.0972
44046.84514,18.146,17.996
44046.85556,18.0434,17.8963
44046.86597,17.9368,17.7924
44046.87639,17.8275,17.6832
44046.88681,17.7196,17.5754
44046.89722,17.6022,17.4608
44046.90764,17.4849,17.3449
44046.91806,17.3689,17.2291
44046.92847,17.2503,17.1092
44046.93889,17.1318,16.9893
44046.94931,17.0065,16.8655
44046.95972,16.8785,16.7376
44046.97014,16.7547,16.6138
44046.98056,16.635,16.4928
44046.99097,16.5167,16.376
44047.00139,16.4107,16.2727
44047.01181,16.3128,16.1763
44047.02222,16.2273,16.0934
44047.03264,16.1539,16.0229
44047.04306,16.0738,15.9442
44047.05347,15.9869,15.8559
44047.06389,15.9082,15.7799
44047.07431,15.8417,15.7162
44047.08472,15.7834,15.6579
44047.09514,15.7182,15.5928
44047.10556,15.6626,15.5413
44047.11597,15.6124,15.4924
44047.12639,15.5528,15.4301
44047.13681,15.4917,15.3718
44047.14722,15.4321,15.3121
44047.15764,15.3683,15.2512
44047.16806,15.3141,15.1997
44047.17847,15.2599,15.1441
44047.18889,15.2043,15.0899
44047.19931,15.1488,15.033
44047.20972,15.0945,14.9815
44047.22014,15.0458,14.9327
44047.23056,14.9997,14.8894
44047.24097,14.9604,14.8501
44047.25139,14.9185,14.8136
44047.26181,14.8805,14.777
44047.27222,14.8399,14.7364
44047.28264,14.7993,14.6971
44047.29306,14.7667,14.6687
44047.30347,14.741,14.6429
44047.31389,14.7261,14.6321
44047.32431,14.7275,14.6321
44047.33472,14.7464,14.6335
44047.34514,14.8317,14.712
44047.35556,14.9889,14.8488
44047.36597,15.1149,14.9653
44047.37639,15.2287,15.0764
44047.38681,15.3467,15.1983
44047.39722,15.47,15.3203
44047.40764,15.5948,15.4504
44047.41806,15.7549,15.6172
44047.42847,15.9286,15.7949
44047.43889,16.1295,16.0066
44047.44931,16.3672,16.2469
44047.45972,16.6486,16.5445
44047.47014,16.9561,16.8628
44047.48056,17.2694,17.1882
44047.49097,17.5626,17.4935
44047.50139,17.9819,17.9496
44047.51181,18.3965,18.3791
44047.52222,18.79,18.7739
44047.53264,19.0963,19.0815
44047.54306,19.2765,19.2217
44047.55347,19.3894,19.3511
44047.56389,19.6416,19.6184
44047.57431,19.8789,19.8543
44047.58472,20.0946,20.0699
44047.59514,20.2731,20.2428
44047.60556,20.3922,20.3592
44047.61597,20.4713,20.4368
44047.62639,20.4671,20.4243
44047.63681,20.474,20.4298
44047.64722,20.4643,20.4215
44047.65764,20.4283,20.3924
44047.66806,20.3465,20.312
44047.67847,20.2371,20.2013
44047.68889,20.1181,20.0837
44047.69931,20.0005,19.9717
44047.70972,19.8803,19.853
44047.72014,19.7492,19.7218
44047.73056,19.6154,19.588
44047.74097,19.4803,19.4517
44047.75139,19.3384,19.3084
44047.76181,19.1981,19.1626
44047.77222,19.0551,19.0197
44047.78264,18.9218,18.8851
44047.79306,18.7955,18.7574
44047.80347,18.6747,18.6326
44047.81389,18.5555,18.512
44047.82431,18.4404,18.3983
44047.83472,18.328,18.2874
44047.84514,18.2158,18.1725
44047.85556,18.0954,18.0521
44047.86597,17.9778,17.9331
44047.87639,17.8494,17.8034
44047.88681,17.7141,17.6641
44047.89722,17.5872,17.5331
44047.90764,17.4576,17.4022
44047.91806,17.3294,17.2713
44047.92847,17.2026,17.1432
44047.93889,17.076,17.0152
44047.94931,16.9534,16.894
44047.95972,16.8431,16.7838
44047.97014,16.737,16.6777
44047.98056,16.635,16.573
44047.99097,16.5357,16.4725
44048.00139,16.4379,16.376
44048.01181,16.3427,16.2809
44048.02222,16.2517,16.1899
44048.03264,16.1607,16.0989
44048.04306,16.0589,15.9971
44048.05347,15.9557,15.8912
44048.06389,15.8485,15.7827
44048.07431,15.7399,15.6714
44048.08472,15.6328,15.5616
44048.09514,15.5229,15.4518
44048.10556,15.4131,15.3406
44048.11597,15.3006,15.2227
44048.12639,15.1678,15.0831
44048.13681,15.0282,14.9422
44048.14722,14.8981,14.8122
44048.15764,14.7816,14.6971
44048.16806,14.6652,14.582
44048.17847,14.5311,14.4453
44048.18889,14.4092,14.3248
44048.19931,14.2915,14.2084
44048.20972,14.1737,14.088
44048.22014,14.0533,13.9675
44048.23056,13.9369,13.8484
44048.24097,13.8299,13.7455
44048.25139,13.7284,13.6468
44048.26181,13.6296,13.5466
44048.27222,13.5281,13.4451
44048.28264,13.4334,13.3518
44048.29306,13.3481,13.2679
44048.30347,13.2723,13.1921
44048.31389,13.206,13.1285
44048.32431,13.1532,13.0771
44048.33472,13.1437,13.0419
44048.34514,13.2047,13.0622
44048.35556,13.3224,13.1515
44048.36597,13.4889,13.2949
44048.37639,13.7027,13.4912
44048.38681,13.9639,13.7401
44048.39722,14.2657,14.0473
44048.40764,14.6069,14.4033
44048.41806,14.9861,14.8136
44048.42847,15.4009,15.2647
44048.43889,15.8227,15.7297
44048.44931,16.2585,16.198
44048.45972,16.703,16.6777
44048.47014,17.1454,17.1541
44048.48056,17.5763,17.3667
44048.49097,17.9245,17.7146
44048.50139,18.2172,18.0603
44048.51181,18.3856,18.6079
44048.52222,18.5308,18.826
44048.53264,18.6322,19.4737
44048.54306,18.7831,19.7922
44048.55347,18.9095,20.4478
44048.56389,19.0221,20.5421
44048.57431,20.2205,20.6545
44048.58472,20.4629,20.7212
44048.59514,20.5711,20.7934
44048.60556,20.6766,20.8254
44048.61597,20.735,20.8824
44048.62639,20.7947,20.906
44048.63681,20.8405,20.9242
44048.64722,20.8767,20.9172
44048.65764,20.8823,20.8741
44048.66806,20.8572,20.8115
44048.67847,20.7975,20.742
44048.68889,20.7308,20.6615
44048.69931,20.6572,20.5671
44048.70972,20.5725,20.4645
44048.72014,20.4754,20.3564
44048.73056,20.3715,20.247
44048.74097,20.2634,20.1363
44048.75139,20.1554,20.0312
44048.76181,20.0503,19.922
44048.77222,19.9453,19.8198
44048.78264,19.8417,19.7232
44048.79306,19.7437,19.6239
44048.80347,19.6498,19.5205
44048.81389,19.5506,19.4131
44048.82431,19.4472,19.2961
44048.83472,19.3384,19.1915
44048.84514,19.2283,19.087
44048.85556,19.1224,18.9839
44048.86597,19.0207,18.8837
44048.87639,18.9191,18.7616
44048.88681,18.8106,18.6408
44048.89722,18.6912,18.5229
44048.90764,18.5705,18.4051
44048.91806,18.4568,18.2833
44048.92847,18.3376,18.1711
44048.93889,18.224,18.0534
44048.94931,18.1077,17.94
44048.95972,17.9942,17.8279
44048.97014,17.8808,17.7173
44048.98056,17.7729,17.5986
44048.99097,17.6595,17.4812
44049.00139,17.5435,17.3476
44049.01181,17.4221,17.2072
44049.02222,17.2858,17.0765
44049.03264,17.1509,16.9431
44049.04306,17.0242,16.7934
44049.05347,16.884,16.6369
44049.06389,16.7343,16.467
44049.07431,16.5711,16.2917
44049.08472,16.4039,16.1396
44049.09514,16.2408,15.9835
44049.10556,16.0915,15.8044
44049.11597,15.9286,15.6497
44049.12639,15.7576,15.4938
44049.13681,15.6097,15.3311
44049.14722,15.4578,15.1794
44049.15764,15.2965,15.0303
44049.16806,15.1528,14.8705
44049.17847,14.997,14.735
44049.18889,14.848,14.5847
44049.19931,14.7139,14.4521
44049.20972,14.5663,14.3275
44049.22014,14.4431,14.1894
44049.23056,14.3172,14.0554
44049.24097,14.1791,13.9242
44049.25139,14.0451,13.797
44049.26181,13.9179,13.6779
44049.27222,13.7906,13.5656
44049.28264,13.6756,13.4478
44049.29306,13.5619,13.3477
44049.30347,13.4564,13.2625
44049.31389,13.3603,13.1934
44049.32431,13.2818,13.1474
44049.33472,13.252,13.1731
44049.34514,13.2872,13.253
44049.35556,13.3819,13.3924
44049.36597,13.4848,13.5778
44049.37639,13.5985,13.824
44049.38681,13.7487,14.1272
44049.39722,13.9314,14.4791
44049.40764,14.1642,14.8678
44049.41806,14.4512,15.2959
44049.42847,14.8304,15.7487
44049.43889,15.2463,16.2034
44049.44931,15.6735,16.6723
44049.45972,16.1145,17.1364
44049.47014,16.5643,17.5959
44049.48056,17.0079,18.0316
44049.49097,17.4535,18.4544
44049.50139,17.8767,18.8494
44049.51181,18.2938,19.2314
44049.52222,18.683,19.6032
44049.53264,19.0771,19.9289
44049.54306,19.4362,20.2096
44049.55347,19.7506,20.4354
44049.56389,20.0365,20.5865
44049.57431,20.2648,20.7059
44049.58472,20.4477,20.7573
44049.59514,20.5864,20.8379
44049.60556,20.6836,20.8282
44049.61597,20.7669,20.7823
44049.62639,20.7905,20.7184
44049.63681,20.7752,20.6185
44049.64722,20.7419,20.5033
44049.65764,20.6766,20.3786
44049.66806,20.5836,20.2456
44049.67847,20.4782,20.1266
44049.68889,20.3742,20.0174
44049.69931,20.2731,19.9096
44049.70972,20.1762,19.7991
44049.72014,20.0724,19.7053
44049.73056,19.9688,19.6074
44049.74097,19.8693,19.526
44049.75139,19.774,19.4379
44049.76181,19.6857,19.3456
44049.77222,19.5905,19.2506
44049.78264,19.4913,19.1626
44049.79306,19.3976,19.0692
44049.80347,19.3013,18.9839
44049.81389,19.205,18.9016
44049.82431,19.1142,18.8137
44049.83472,19.0248,18.7314
44049.84514,18.9355,18.6491
44049.85556,18.8545,18.5641
44049.86597,18.7667,18.4791
44049.87639,18.6816,18.3997
44049.88681,18.5979,18.3285
44049.89722,18.5157,18.271
44049.90764,18.4445,18.2285
44049.91806,18.3924,18.1875
44049.92847,18.3499,18.1492
44049.93889,18.3089,18.1054
44049.94931,18.2651,18.0534
44049.95972,18.2185,18.0028
44049.97014,18.1624,17.955
44049.98056,18.1104,17.899
44049.99097,18.0598,17.8375
44050.00139,18.0038,17.7774
44050.01181,17.9436,17.7173
44050.02222,17.8835,17.6545
44050.03264,17.8207,17.5904
44050.04306,17.7578,17.5426
44050.05347,17.6991,17.4922
44050.06389,17.6568,17.4281
44050.07431,17.5981,17.3654
44050.08472,17.5312,17.2972
44050.09514,17.4644,17.2318
44050.10556,17.3949,17.1678
44050.11597,17.3294,17.1174
44050.12639,17.2681,17.0697
44050.13681,17.2204,17.0261
44050.14722,17.17,16.9921
44050.15764,17.1291,16.9485
44050.16806,17.0855,16.9049
44050.17847,17.0364,16.8709
44050.18889,16.9915,16.8519
44050.19931,16.9616,16.8219
44050.20972,16.9343,16.7974
44050.22014,16.9017,16.7811
44050.23056,16.8785,16.7689
44050.24097,16.8622,16.7471
44050.25139,16.8404,16.7172
44050.26181,16.8159,16.6941
44050.27222,16.7833,16.6791
44050.28264,16.7574,16.6818
44050.29306,16.7466,16.6968
44050.30347,16.752,16.7226
44050.31389,16.7683,16.7703
44050.32431,16.7969,16.8342
44050.33472,16.8704,16.9254
44050.34514,16.9861,17.0996
44050.35556,17.1427,17.2304
44050.36597,17.3185,17.4553
44050.38264,17.6036,17.6955
44050.39306,17.8466,17.9537
44050.40347,18.1132,18.1834
44050.41389,18.3417,18.475
44050.42431,18.6227,18.6929
44050.43472,18.8518,18.8452
44050.44514,19.0056,19.0348
44050.45556,19.1994,19.1819
44050.46597,19.3412,19.4062
44050.47639,19.5685,19.6418
44050.48681,19.7933,19.7908
44050.49722,19.9508,19.9593
44050.50764,20.1264,19.9648
44050.51806,20.1596,19.9842
44050.52847,20.1596,20.0616
44050.53889,20.2426,20.0146
44050.54931,20.2108,19.9551
44050.55972,20.143,19.9276
44050.57014,20.1056,19.8903
44050.58056,20.0697,19.846
44050.59097,20.0282,19.766
44050.60139,19.9591,19.6832
44050.61181,19.8762,19.6018
44050.62222,19.803,19.5316
44050.63264,19.7368,19.4557
44050.64306,19.6581,19.3869
44050.65347,19.5878,19.3277
44050.66389,19.5258,19.2699
44050.67431,19.4637,19.2094
44050.68472,19.4018,19.1682
44050.69514,19.3577,19.1172
44050.70556,19.3082,19.0595
44050.71597,19.2504,18.9963
44050.72639,19.1843,18.9345
44050.73681,19.1197,18.8823
44050.74722,19.0661,18.8206
44050.75764,19.0042,18.7616
44050.76806,18.9493,18.7012
44050.77847,18.8889,18.6422
44050.78889,18.8271,18.5915
44050.79931,18.7776,18.5421
44050.80972,18.7269,18.4983
44050.82014,18.6816,18.4544
44050.83056,18.6364,18.4092
44050.84097,18.5897,18.3682
44050.85139,18.5486,18.3257
44050.86181,18.5047,18.2915
44050.87222,18.4677,18.2586
44050.88264,18.4335,18.2203
44050.89306,18.3938,18.1806
44050.90347,18.3527,18.1505
44050.91389,18.3198,18.1205
44050.92431,18.287,18.0945
44050.93472,18.2555,18.0685
44050.94514,18.2295,18.048
44050.95556,18.2049,18.0247
44050.96597,18.1802,18.0042
44050.97639,18.1556,17.9837
44050.98681,18.1337,17.9591
44050.99722,18.1091,17.929
44051.00764,18.079,17.899
44051.01806,18.0475,17.8662
44051.02847,18.0147,17.8402
44051.03889,17.9874,17.8184
44051.04931,17.9628,17.7979
44051.05972,17.9409,17.7788
44051.07014,17.9204,17.7638
44051.08056,17.9026,17.7378
44051.09097,17.8781,17.6969
44051.10139,17.8412,17.6532
44051.11181,17.7975,17.6109
44051.12222,17.7538,17.5659
44051.13264,17.7101,17.5222
44051.14306,17.6664,17.4731
44051.15347,17.6186,17.4267
44051.16389,17.5708,17.3858
44051.17431,17.5299,17.3408
44051.18472,17.4849,17.2945
44051.19514,17.4385,17.2536
44051.20556,17.3962,17.21
44051.21597,17.3526,17.1582
44051.22639,17.3008,17.101
44051.23681,17.2435,17.0302
44051.24722,17.1726,16.9553
44051.25764,17.0977,16.8805
44051.26806,17.0215,16.8002
44051.27847,16.9398,16.724
44051.28889,16.8636,16.6818
44051.29931,16.8118,16.6573
44051.30972,16.7833,16.6329
44051.32014,16.7588,16.622
44051.33056,16.7506,16.622
44051.34097,16.7901,16.6927
44051.35139,16.8867,16.8056
44051.36181,17.031,16.9839
44051.37222,17.219,17.1814
44051.38264,17.4426,17.4362
44051.39306,17.7032,17.7406
44051.40347,18.0092,17.9496
44051.41389,18.2254,18.2764
44051.42431,18.5294,18.4366
44051.43472,18.7036,18.6093
44051.44514,18.8724,19.0032
44051.45556,19.2104,19.3277
44051.46597,19.5175,19.7356
44051.47639,19.9094,19.9165
44051.48681,20.1153,20.2844
44051.49722,20.4324,20.674
44051.50764,20.8058,21.0869
44051.51806,21.2067,21.4733
44051.52847,21.613,21.532
44051.53889,21.7263,21.725
44051.54931,21.8902,21.9547
44051.55972,22.1217,22.1906
44051.57014,22.3635,22.4296
44051.58056,22.603,22.6171
44051.59097,22.8034,22.7229
44051.60139,22.9208,22.8076
44051.61181,23.0283,22.8231
44051.62222,23.0566,22.8231
44051.63264,23.0594,22.7568
44051.64306,23.017,22.6199
44051.65347,22.8925,22.4874
44051.66389,22.7568,22.341
44051.67431,22.61,22.1934
44051.68472,22.4621,22.0305
44051.69514,22.2974,21.8538
44051.70556,22.1203,21.6382
44051.71597,21.9127,21.3825
44051.72639,21.6634,21.1357
44051.73681,21.4132,20.8964
44051.74722,21.1718,20.6657
44051.75764,20.9351,20.4465
44051.76806,20.7113,20.2359
44051.77847,20.4962,20.0146
44051.78889,20.2786,19.7895
44051.79931,20.0517,19.588
44051.80972,19.843,19.3965
44051.82014,19.6498,19.2135
44051.83056,19.4637,19.0279
44051.84097,19.2792,18.8274
44051.85139,19.084,18.6052
44051.86181,18.8669,18.3832
44051.87222,18.6446,18.1615
44051.88264,18.4253,17.9359
44051.89306,18.2007,17.7214
44051.90347,17.9819,17.5208
44051.91389,17.7769,17.3354
44051.92431,17.5844,17.1541
44051.93472,17.4057,16.9662
44051.94514,17.2204,16.7811
44051.95556,17.0364,16.6002
44051.96597,16.8554,16.4153
44051.97639,16.6745,16.2455
44051.98681,16.5045,16.0772
44051.99722,16.3333,15.9116
44052.00764,16.1689,15.7447
44052.01806,16.0018,15.5968
44052.02847,15.8458,15.4531
44052.03889,15.6992,15.3013
44052.04931,15.5487,15.1482
44052.05972,15.3955,15.0045
44052.07014,15.2491,14.8597
44052.08056,15.1027,14.7093
44052.09097,14.9523,14.5617
44052.10139,14.8019,14.4141
44052.11181,14.6543,14.2747
44052.12222,14.5108,14.1421
44052.13264,14.3754,14.0135
44052.14306,14.2427,13.8863
44052.15347,14.1169,13.7523
44052.16389,13.9828,13.6116
44052.17431,13.8434,13.479
44052.18472,13.7067,13.3531
44052.19514,13.5741,13.2367
44052.20556,13.4523,13.1204
44052.21597,13.3346,12.9972
44052.22639,13.2114,12.8821
44052.23681,13.0909,12.7698
44052.24722,12.9732,12.6534
44052.25764,12.8527,12.541
44052.26806,12.739,12.43
44052.27847,12.6252,12.3257
44052.28889,12.5169,12.2336
44052.29931,12.4194,12.1469
44052.30972,12.3274,12.0805
44052.32014,12.2528,12.0223
44052.33056,12.2,12.0006
44052.34097,12.2244,12.0534
44052.35139,12.3138,12.1645
44052.36181,12.4533,12.3217
44052.37222,12.6361,12.5221
44052.38264,12.8662,12.7711
44052.39306,13.1302,13.0365
44052.40347,13.4144,13.3288
44052.41389,13.6743,13.6251
44052.42431,13.968,13.8078
44052.43472,14.1493,14.0731
44052.44514,14.3822,14.3194
44052.45556,14.6083,14.5428
44052.46597,14.8331,14.6903
44052.47639,14.9875,14.8244
44052.48681,15.1189,14.949
44052.49722,15.2342,15.1061
44052.50764,15.367,15.3962
44052.51806,15.6219,15.5602
44052.52847,15.8254,15.5901
44052.53889,15.8526,15.8654
44052.54931,16.0684,16.107
44052.55972,16.3128,16.3094
44052.57014,16.5181,16.4371
44052.58056,16.6595,16.5282
44052.59097,16.7534,16.5907
44052.60139,16.8186,16.6234
44052.61181,16.8568,16.6084
44052.62222,16.85,16.5785
44052.63264,16.8186,16.5078
44052.64306,16.7547,16.4439
44052.65347,16.6867,16.3746
44052.66389,16.6146,16.2401
44052.67431,16.4895,16.0948
44052.68472,16.3346,15.9224
44052.69514,16.1648,15.7528
44052.70556,15.9883,15.5697
44052.71597,15.8051,15.407
44052.72639,15.6314,15.2471
44052.73681,15.4714,15.0899
44052.74722,15.3087,14.9246
44052.75764,15.1447,14.7905
44052.76806,14.9984,14.6606
44052.77847,14.8615,14.5279
44052.78889,14.7261,14.3979
44052.79931,14.592,14.2693
44052.80972,14.458,14.1394
44052.82014,14.3253,14.0257
44052.83056,14.2021,13.9242
44052.84097,14.0925,13.8213
44052.85139,13.9842,13.7198
44052.86181,13.8746,13.6116
44052.87222,13.7622,13.4966
44052.88264,13.6458,13.3788
44052.89306,13.5254,13.2706
44052.90347,13.4144,13.1609
44052.91389,13.3008,13.054
44052.92431,13.1871,12.9403
44052.93472,13.0733,12.8239
44052.94514,12.9569,12.7116
44052.95556,12.8419,12.6046
44052.96597,12.7322,12.4896
44052.97639,12.6199,12.3772
44052.98681,12.502,12.2566
44052.99722,12.3815,12.1456
44053.00764,12.2678,12.0399
44053.01806,12.1594,11.941
44053.02847,12.0577,11.8488
44053.03889,11.9629,11.7621
44053.04931,11.8721,11.6807
44053.05972,11.7853,11.6034
44053.07014,11.704,11.5248
44053.08056,11.6226,11.4393
44053.09097,11.5372,11.3607
44053.10139,11.4558,11.2779
44053.11181,11.373,11.1992
44053.12222,11.2916,11.1313
44053.13264,11.2183,11.0648
44053.14306,11.1491,10.9915
44053.15347,11.0745,10.9181
44053.16389,11.0011,10.8529
44053.17431,10.9319,10.7864
44053.18472,10.8639,10.7266
44053.19514,10.8,10.6681
44053.20556,10.7403,10.6083
44053.21597,10.6791,10.5499
44053.22639,10.6179,10.4914
44053.23681,10.5594,10.422
44053.24722,10.4914,10.354
44053.25764,10.4221,10.2914
44053.26806,10.3581,10.2356
44053.27847,10.3009,10.1906
44053.28889,10.2546,10.1566
44053.29931,10.2193,10.1321
44053.30972,10.192,10.1185
44053.32014,10.1771,10.1198
44053.33056,10.1866,10.1634
44053.34097,10.271,10.3172
44053.35139,10.4452,10.4927
44053.36181,10.6573,10.6939
44053.37222,10.8856,10.9249
44053.38264,11.1478,11.1381
44053.39306,11.3758,11.3512
44053.40347,11.5996,11.5668
44053.41389,11.8287,11.7051
44053.42431,11.9778,11.8353
44053.43472,12.0943,12.197
44053.44514,12.3788,12.61
44053.45556,12.7877,12.981
44053.46597,13.141,13.4086
44053.47639,13.52,13.82
44053.48681,13.9449,14.027
44053.49722,14.2076,14.0812
44053.50764,14.2942,14.1326
44053.51806,14.3591,14.4182
44053.52847,14.5487,14.7418
44053.53889,14.848,14.9978
44053.54931,15.1311,15.1997
44053.55972,15.3412,15.3514
44053.57014,15.4972,15.5833
44053.58056,15.7073,15.6945
44053.59097,15.8661,15.7487
44053.60139,15.938,15.7908
44053.61181,15.9869,15.7976
44053.62222,16.0073,15.765
44053.63264,15.9896,15.723
44053.64306,15.953,15.6443
44053.65347,15.8919,15.5413
44053.66389,15.7956,15.4219
44053.67431,15.6843,15.2688
44053.68472,15.5378,15.1278
44053.69514,15.386,14.9707
44053.70556,15.2314,14.796
44053.71597,15.058,14.6362
44053.72639,14.8846,14.4967
44053.73681,14.7342,14.3546
44053.74722,14.5947,14.2016
44053.75764,14.4458,14.0568
44053.76806,14.2982,13.9201
44053.77847,14.1575,13.7983
44053.78889,14.0235,13.6738
44053.79931,13.9003,13.5493
44053.80972,13.765,13.4357
44053.82014,13.6526,13.3328
44053.83056,13.543,13.2327
44053.84097,13.4388,13.1393
44053.85139,13.3387,13.05
44053.86181,13.2466,12.9674
44053.87222,13.1559,12.8821
44053.88264,13.0693,12.8023
44053.89306,12.9854,12.7238
44053.90347,12.9028,12.6439
44053.91389,12.8202,12.5654
44053.92431,12.739,12.4868
44053.93472,12.6564,12.411
44053.94514,12.5752,12.3393
44053.95556,12.498,12.2702
44053.96597,12.4262,12.1997
44053.97639,12.3544,12.1347
44053.98681,12.2853,12.0697
44053.99722,12.2163,12.006
44054.00764,12.1499,11.941
44054.01806,12.0835,11.8786
44054.02847,12.0198,11.819
44054.03889,11.9534,11.7607
44054.04931,11.8911,11.6943
44054.05972,11.8219,11.6278
44054.07014,11.7514,11.5505
44054.08056,11.6796,11.4732
44054.09097,11.6023,11.3973
44054.10139,11.525,11.3281
44054.11181,11.4503,11.2616
44054.12222,11.3799,11.1924
44054.13264,11.3079,11.1272
44054.14306,11.2428,11.0662
44054.15347,11.179,11.0064
44054.16389,11.1179,10.948
44054.17431,11.0595,10.8964
44054.18472,11.0038,10.8461
44054.19514,10.9522,10.8054
44054.20556,10.9074,10.7605
44054.21597,10.8625,10.713
44054.22639,10.8123,10.6681
44054.23681,10.7634,10.6192
44054.24722,10.7158,10.5743
44054.25764,10.6682,10.5308
44054.26806,10.622,10.4927
44054.27847,10.5798,10.4506
44054.28889,10.5377,10.4084
44054.29931,10.4955,10.3812
44054.30972,10.4601,10.3716
44054.32014,10.4452,10.3757
44054.33056,10.4533,10.422
44054.34097,10.5363,10.5553
44054.35139,10.6886,10.7497
44054.36181,10.9047,10.9996
44054.37222,11.1681,11.2969
44054.38264,11.4775,11.6482
44054.39306,11.8369,12.0385
44054.40347,12.2298,12.4747
44054.41389,12.6523,12.9552
44054.42431,13.1167,13.4532
44054.43472,13.5795,13.9648
44054.44514,14.0763,14.4751
44054.45556,14.5352,14.9815
44054.46597,15.0133,15.4816
44054.47639,15.4972,15.9781
44054.48681,15.9706,16.4466
44054.49722,16.4379,16.8995
44054.50764,16.8771,17.3204
44054.51806,17.3049,17.7173
44054.52847,17.7087,18.0862
44054.53889,18.0913,18.4092
44054.54931,18.4362,18.682
44054.55972,18.7324,18.907
44054.57014,18.9891,19.0884
44054.58056,19.187,19.2493
44054.59097,19.3673,19.369
44054.60139,19.5216,19.4654
44054.61181,19.6374,19.5191
44054.62222,19.7202,19.555
44054.63264,19.7768,19.5453
44054.64306,19.7961,19.5054
44054.65347,19.7768,19.4254
44054.66389,19.7216,19.3236
44054.67431,19.6306,19.2039
44054.68472,19.523,19.0843
44054.69514,19.3935,18.9743
44054.70556,19.2779,18.8507
44054.71597,19.1568,18.7314
44054.72639,19.0331,18.6079
44054.73681,18.9026,18.4914
44054.74722,18.7776,18.3832
44054.75764,18.661,18.2723
44054.76806,18.5432,18.1738
44054.77847,18.439,18.0739
44054.78889,18.3335,17.9701
44054.79931,18.224,17.8635
44054.80972,18.1132,17.7679
44054.82014,18.0065,17.6778
44054.83056,17.904,17.5836
44054.84097,17.807,17.4826
44054.85139,17.7046,17.394
44054.86181,17.6077,17.3095
44054.87222,17.5149,17.2249
44054.88264,17.4248,17.1446
44054.89306,17.3376,17.067
44054.90347,17.2531,16.9907
44054.91389,17.1713,16.9131
44054.92431,17.0909,16.8233
44054.93472,17.0065,16.7376
44054.94514,16.9166,16.656
44054.95625,16.8282,16.5771
44054.96667,16.7438,16.4942
44054.97708,16.6554,16.3963
44054.9875,16.5589,16.289
44054.99722,16.4528,16.179
44055.00764,16.3414,16.0758
44055.01806,16.2368,15.9618
44055.02847,16.1241,15.8586
44055.03889,16.0141,15.7582
44055.04931,15.9123,15.6592
44055.05972,15.8119,15.5575
44055.07014,15.706,15.4612
44055.08056,15.6083,15.3487
44055.09097,15.5012,15.239
44055.10139,15.39,15.1468
44055.11181,15.2911,15.0709
44055.12222,15.207,15.0113
44055.13264,15.1339,14.9707
44055.14306,15.0851,14.9355
44055.15347,15.0498,14.9043
44055.16458,15.0173,14.8718
44055.175,14.9821,14.8461
44055.18542,14.955,14.8257
44055.19583,14.9306,14.8027
